1.93707 0.0922509
1.97125 0.0936638
2.00543 0.0949516
2.03962 0.0961119
2.0738 0.0971422
2.10798 0.098041
2.14217 0.098807
2.17635 0.0994396
2.21053 0.0999386
2.24472 0.100304
2.2789 0.100537
2.31308 0.100639
2.34727 0.100612
2.38145 0.100456
2.41564 0.100176
2.44982 0.0997733
2.484 0.0992517
2.51819 0.0986147
2.55237 0.0978661
2.58655 0.09701
2.62074 0.0960507
